fileName,uploadId,fullName,Documents (from uploadLinkId),uploadLinkId,documentRequestId,fileSize,fileType,s3Key,s3Bucket,uploadedAt,download_url
Screenshot 2025-04-23 at 9.03.36 AM.png,recm9sVNoUrpx37lo,Robert De Niro,Bank Statement or Voided Check,reckGYSOjLF3H7ENy,recdmrpm1Fq6x6el5,1623037,image/png,uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/d55aec1b-b529-448c-a659-44f26257ea43-Screenshot_2025-04-23_at_9.03.36 AM.png,fox-finance-dev-fox-finance-uploads,4/17/2026 4:47pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recibMhRxMlP9kxh2/reckGYSOjLF3H7ENy/d55aec1b-b529-448c-a659-44f26257ea43-Screenshot_2025-04-23_at_9.03.36%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260417%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260417T214745Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=46ce2db096fe0e602db4b3e75a9dc2cf1b9a25e909bb5c9ba4737008822ef873
Proof_of_income.jpg,recXmoqXa8fSxITNE,Annabelle Evans,Employer Verification Letter,reciyqLYweaAbCvni,recV5uDI6MFcgcKE4,84368,image/jpeg,uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/ebfc1c4a-a30e-4467-9511-716cec5143e1-Proof_of_income.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 1:03pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/ebfc1c4a-a30e-4467-9511-716cec5143e1-Proof_of_income.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T180345Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5f06518e5779a4637c943a7ab0634301dd311e54bb2930126ee86871868ceca7
Proof_of_address.jpeg,recTPa7dv3OWLJ9kZ,Annabelle Evans,Proof of Residential Address (Utility Bill or Lease),reciyqLYweaAbCvni,recrDTjDaiQXbYJmY,66202,image/jpeg,uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/4ac928f0-6119-42f9-bbe8-35c43bf0875b-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/18/2026 1:03pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/4ac928f0-6119-42f9-bbe8-35c43bf0875b-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T180347Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=5d87b854693623215ee15cd2e22e0164ddd94878b990565dbf1b59d458024f10
Proof_of_ID.jpeg,recPI9IFpMLbcTpfX,Annabelle Evans,Government-issued ID (Driver's License or Passport),reciyqLYweaAbCvni,recsxMyYMatlUy60i,682873,image/jpeg,uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/5064ce96-fb8c-4648-acea-c843942bd034-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/18/2026 1:03pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/5064ce96-fb8c-4648-acea-c843942bd034-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T180349Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=da3e56d306fb7002239d054546ec7ccff8f5040d97ae40cbf26b741000389b82
Proof_of_income.jpg,rec4Umru0CljGPoen,Annabelle Evans,Last 2 months of Pay Stubs,reciyqLYweaAbCvni,recyZA3gtBLNoIBUw,84368,image/jpeg,uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/7bbccc6c-5249-4b37-9675-9d544758008b-Proof_of_income.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 1:03pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/7bbccc6c-5249-4b37-9675-9d544758008b-Proof_of_income.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T180351Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=23df45e1c5e934d8e450148965fb177110a7cf1fb51422163068d520030e9567
Bank_Statements.jpg,recacCm3Vvix0t9Db,Annabelle Evans,Recent Bank Statement (Last 2 months),reciyqLYweaAbCvni,reczWODtZVpthaw7G,321172,image/jpeg,uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/0a11d558-5c9d-49f4-a256-199b5389381e-Bank_Statements.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 1:03pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recTD99pmwrnCPho6/reciyqLYweaAbCvni/0a11d558-5c9d-49f4-a256-199b5389381e-Bank_Statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T180352Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=ab36b7af85c2ab3790e83baa6121098eef50d32f8ac2247180ad238d4e4bcc92
Proof_of_ID.jpeg,rec5hmo3b5XcxQ0Jq,Sunny Lopez,Government-issued ID,recnYEcg4zwCBL5dx,recB85QoUV1KZ7SmL,682873,image/jpeg,uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/06ca22a5-728b-4a49-b64d-6a824edc5fda-Proof_of_ID.jpeg,fox-finance-dev-fox-finance-uploads,4/18/2026 2:20pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/06ca22a5-728b-4a49-b64d-6a824edc5fda-Proof_of_ID.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T192005Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=99fa48ac09449f2325bc32f3856a308bbde9065a541827525aa787e17b16fe0c
Proof_of_address.jpeg,recNGTIQlAyteXuQo,Sunny Lopez,Proof of Residential Address,recnYEcg4zwCBL5dx,recQJDcLdZXxlwrjO,66202,image/jpeg,uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/5fe0d1d8-92fe-4530-a6c8-902034a3fdf7-Proof_of_address.jpeg,fox-finance-dev-fox-finance-uploads,4/18/2026 2:20pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/5fe0d1d8-92fe-4530-a6c8-902034a3fdf7-Proof_of_address.jpeg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T192007Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e422b24ad0b0659f2860f0845e4e3bbd35c0f70597441008f58171c1d979ba93
Bank_Statements.jpg,rec61EW1rcUPMWRLj,Sunny Lopez,Tax Return or 1099 (most recent),recnYEcg4zwCBL5dx,recRvIMatwZABBXGJ,321172,image/jpeg,uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/45eb180b-c636-4d5b-8887-6ca0cf6e4db3-Bank_Statements.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 2:20pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/45eb180b-c636-4d5b-8887-6ca0cf6e4db3-Bank_Statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T192009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=d8d0d7565566ffa3f9d7dbad939d18e040cc6e996344729b1a112146233dbb75
Bank_Statements.jpg,recHTfuYPTNhCeqEc,Sunny Lopez,Bank Statements (last 2 months),recnYEcg4zwCBL5dx,recwCWXCEIWlRsJCQ,321172,image/jpeg,uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/dd17c6cc-cea5-4a24-b93b-0723d7ad5c94-Bank_Statements.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 2:20pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/dd17c6cc-cea5-4a24-b93b-0723d7ad5c94-Bank_Statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T192010Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=8893ecaae107f7cf212ad37f15dd67eaea0c3455523cb293dffd4d3e3e8664bd
Bank_Statements.jpg,recv06kAX0zHDTZJy,Sunny Lopez,Tax Return or 1099 (most recent),recnYEcg4zwCBL5dx,recRvIMatwZABBXGJ,321172,image/jpeg,uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/f22e3a8f-75e1-4d47-b307-9afa996ea025-Bank_Statements.jpg,fox-finance-dev-fox-finance-uploads,4/18/2026 2:24pm,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recXq9bBBgnM0qiXn/recnYEcg4zwCBL5dx/f22e3a8f-75e1-4d47-b307-9afa996ea025-Bank_Statements.jpg?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260418%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260418T192416Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e9e4e5f53de5ec3eac83f1fba8fb717de2c0331fc951c08d3919b01853af376b
Screenshot 2025-04-23 at 8.59.42 AM.png,rec6Ww2c9LupFUlbG,Charley Johnie,Proof of Income (Pay Stubs),recI2cdscI2nBfFPb,recCNooaTj3XzAB83,2079343,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/89bed193-444d-424f-870d-3f0a31c5b3fb-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/89bed193-444d-424f-870d-3f0a31c5b3fb-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131028Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=846b63a61ea2b5f33d909c5c96a67f26946f3794a94e7c02de22e3c4ac488971
Screenshot 2025-04-23 at 9.01.42 AM.png,recU3zCl8G2vwQ8Lq,Charley Johnie,Proof of Bank Account,recI2cdscI2nBfFPb,recFsp3r0a3MAYKno,2089132,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/d27236b2-fe6d-4785-9199-239e44b181e3-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/d27236b2-fe6d-4785-9199-239e44b181e3-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131033Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=679a7c99778b5d2aba9542f049632e318f287b9d6673706eb244e6b72e5330fb
Screenshot 2025-04-23 at 9.04.02 AM.png,recEGpMxKWMuxW8jz,Charley Johnie,Credit Report (if available),recI2cdscI2nBfFPb,recO3zRxxC9BCxofn,662154,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/43c2226b-d83f-4bd8-85bc-3e7072c642fc-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/43c2226b-d83f-4bd8-85bc-3e7072c642fc-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131035Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=a671443bb4f797c1bd2ab9adb639fbe5dace807acbe9b41af0ce1c102b910cd4
Screenshot 2025-04-23 at 8.59.42 AM.png,recsifoDiyiro9qrn,Charley Johnie,Government-issued ID,recI2cdscI2nBfFPb,reccRuiu9HCSiSsWe,2079343,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/20cd5317-6536-468e-bdb4-6d2171097542-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/20cd5317-6536-468e-bdb4-6d2171097542-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131037Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=9f84c9212004e572e07a8cee845ff2f35751cd2cddef70d08f7f0e83572f083a
Screenshot 2025-04-23 at 9.03.36 AM.png,recGBRTN6ascYi89V,Charley Johnie,Proof of Residential Address,recI2cdscI2nBfFPb,recoMk44i5L5z0XyH,1623037,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/49865e1c-34cb-464e-8268-34e1ab10424d-Screenshot_2025-04-23_at_9.03.36 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/49865e1c-34cb-464e-8268-34e1ab10424d-Screenshot_2025-04-23_at_9.03.36%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131039Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=7220ee434338cee7650360ad3acedc8f1c0a7f7d17414415b0a8cf09857d6433
Screenshot 2025-04-23 at 8.59.42 AM.png,rectKg9IcAoExaNrq,Charley Johnie,Employer Verification Letter,recI2cdscI2nBfFPb,recwB7DniDI1WhMDT,2079343,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/32142d91-8a39-4983-b268-3274ba720aae-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:10am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/32142d91-8a39-4983-b268-3274ba720aae-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T131041Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=7b33bb5536dfc303fbb7301731e3505f7e6d9fb4a9bb1da4e6827e7937679c92
I-9Presentation.pdf,reczyJSgEK6JKDULe,Charley Johnie,Proof of Residential Address,recI2cdscI2nBfFPb,recoMk44i5L5z0XyH,8935789,application/pdf,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/98f7d220-346b-43ad-8aa1-9ed714fb249f-I-9Presentation.pdf,fox-finance-dev-fox-finance-uploads,4/20/2026 8:20am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/98f7d220-346b-43ad-8aa1-9ed714fb249f-I-9Presentation.pdf?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T132057Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=4fc82ca1cfbed7978d5ad3dffbda9e5e115416154592b8dad543eb3606de81ac
Screenshot 2025-04-23 at 9.04.02 AM.png,recdnUVWJFzk2qmBV,Charley Johnie,Employer Verification Letter,recI2cdscI2nBfFPb,recwB7DniDI1WhMDT,662154,image/png,uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/b1a164d5-1c12-4681-8850-2619344cd73d-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:20am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recZ1MOtNdr8dA2uT/recI2cdscI2nBfFPb/b1a164d5-1c12-4681-8850-2619344cd73d-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T132058Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=0fce748306c348859af76d5ae82c1e688b8c934c9e5af0e8e0c44c048d0f6ec4
Screenshot 2025-04-23 at 8.59.42 AM.png,recAVft3Fxgi0GIKn,Sandra Sollo,Proof of residence,recUWaLwkHnuwf97E,recChvtGvOrm8W21N,2079343,image/png,uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/9edd811d-537c-4183-8b1e-36b874bef26b-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:40am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/9edd811d-537c-4183-8b1e-36b874bef26b-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T134000Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=aa233fdf0ca2fcd0ba8453ecdfb68783672b912a29d8a8ada9f7aa515a1072c1
Screenshot 2025-04-23 at 9.01.42 AM.png,recXHaoMgLjpzLw2P,Sandra Sollo,Pay stubs,recUWaLwkHnuwf97E,recIeZkEMjZPR5r1l,2089132,image/png,uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/a26c6336-5d0e-4578-a20f-5dfb28fb9bf0-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:40am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/a26c6336-5d0e-4578-a20f-5dfb28fb9bf0-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T134005Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=4354c7a6d45052de09093eda8721fe9b92ff715a1ce54f9af40a939b28d45b10
Screenshot 2025-04-23 at 9.04.02 AM.png,recAx74XoixNrLpCk,Sandra Sollo,Employer verification letter,recUWaLwkHnuwf97E,recPU4vTdXkAWRM91,662154,image/png,uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/8e0ba743-fc97-4fa6-ab8a-776fff0e5b03-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:40am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/8e0ba743-fc97-4fa6-ab8a-776fff0e5b03-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T134007Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=fd34eed1367d98f643232a066af897f24042252ed9db6962fcb9135dbe23672f
Screenshot 2025-04-23 at 9.04.02 AM.png,recAQqm8RGKXyrSZN,Sandra Sollo,Government-issued ID,recUWaLwkHnuwf97E,recTOfzBUKNkI0Ta3,662154,image/png,uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/37fbb61a-5cd5-440a-ace1-b9af725c4305-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:40am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/37fbb61a-5cd5-440a-ace1-b9af725c4305-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T134009Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=8ab56aeacea3f54e1f0e7fc6edb73c327632a43477ee25bfd0d2999c3b90287a
Screenshot 2025-04-23 at 9.01.42 AM.png,recrDT2JJlQDZu5b9,Sandra Sollo,Proof of bank account,recUWaLwkHnuwf97E,recsRuHFpgAkpOC9l,2089132,image/png,uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/9a25accb-9921-45a1-98cc-cc2d7c3fab9b-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 8:40am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/recJCDkohjPXkcA7B/recUWaLwkHnuwf97E/9a25accb-9921-45a1-98cc-cc2d7c3fab9b-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T134011Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=3cdc4a0034aad3fbbe60e0159ce11214c0ab744f394d6e01e8a7f0a44331962e
Screenshot 2025-04-23 at 8.59.42 AM.png,recSTehTKMQ5Zy1Rz,Alexander Goldin,Pay stubs (last 2 months),recbmRIDbEIwfnm2h,rec4eDf4r5TG1CkTb,2079343,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/2faa4264-3b53-4dc6-8c4f-ab684da781c6-Screenshot_2025-04-23_at_8.59.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:02am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/2faa4264-3b53-4dc6-8c4f-ab684da781c6-Screenshot_2025-04-23_at_8.59.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160247Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=38f596a332c112213d35cbabe34d8e56a1d0108a6ee46319f554f4368f9a303d
Screenshot 2025-04-23 at 9.01.42 AM.png,reckGuCnpkR7gif3O,Alexander Goldin,Government-issued ID,recbmRIDbEIwfnm2h,recBCStDpskMYQ69c,2089132,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/db1b93cf-2f49-4dfc-a3f9-f1cd14ea95ed-Screenshot_2025-04-23_at_9.01.42 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:02am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/db1b93cf-2f49-4dfc-a3f9-f1cd14ea95ed-Screenshot_2025-04-23_at_9.01.42%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160255Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=e53b40bf5e2963a30ae0350b2197839aa8804517759fb7ed1ea747067eeff65c
Screenshot 2025-04-23 at 9.04.02 AM.png,recf0dVJDdSlzODAA,Alexander Goldin,Employer verification letter,recbmRIDbEIwfnm2h,recGQdFjCPoUNbcOe,662154,image/png,uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/81e0de7b-05e9-4776-82a7-2734c0e9e9b1-Screenshot_2025-04-23_at_9.04.02 AM.png,fox-finance-dev-fox-finance-uploads,4/20/2026 11:03am,https://fox-finance-dev-fox-finance-uploads.s3.amazonaws.com/uploads/reci03EbmMC4Jxg8P/recbmRIDbEIwfnm2h/81e0de7b-05e9-4776-82a7-2734c0e9e9b1-Screenshot_2025-04-23_at_9.04.02%E2%80%AFAM.png?X-Amz-Algorithm=AWS4-HMAC-SHA256&X-Amz-Credential=AKIARTCUISOE62CEUPG3%2F20260420%2Fus-east-1%2Fs3%2Faws4_request&X-Amz-Date=20260420T160259Z&X-Amz-Expires=172800&X-Amz-SignedHeaders=host&X-Amz-Signature=155b8417ea3f5666cddaa1e6a589cb8f5c594958ffa6d7aceeff292c92aa31e8
